interface,original_slot_margin__mean_adjusted_ci_high,semantic_minus_original_slot__mean_adjusted_ci_high,semantic_target_margin__mean_adjusted_ci_high,original_slot_margin__mean_adjusted_ci_low,semantic_minus_original_slot__mean_adjusted_ci_low,semantic_target_margin__mean_adjusted_ci_low,original_slot_margin__mean_adjusted_gain,semantic_minus_original_slot__mean_adjusted_gain,semantic_target_margin__mean_adjusted_gain,original_slot_margin__positive_pair_rate,semantic_minus_original_slot__positive_pair_rate,semantic_target_margin__positive_pair_rate,original_slot_margin__standardized_ci_high,semantic_minus_original_slot__standardized_ci_high,semantic_target_margin__standardized_ci_high,original_slot_margin__standardized_ci_low,semantic_minus_original_slot__standardized_ci_low,semantic_target_margin__standardized_ci_low,original_slot_margin__standardized_detectability,semantic_minus_original_slot__standardized_detectability,semantic_target_margin__standardized_detectability,mapping_name,option_a_label,option_b_label,option_c_label,option_order,is_source_mapping,n_moved_slots,permutation_class,semantic_detected,original_slot_detected,semantic_exceeds_original_slot,original_slot_exceeds_semantic,evidence_signature
letter_permutation_expected_taboo_normal,3.0568662238037927,-3.31412809035618,-0.3014997017965655,3.0066120476190306,-3.4012972747140653,-0.3508957970820161,3.031974100511676,-3.3571006009807913,-0.325126500469115,0.9402018229166668,0.1386393229166666,0.3690755208333334,4.5356941338078665,-3.2130678593398057,-1.2546014927327804,4.347956103804442,-3.3683278134050463,-1.3938889857136805,4.427921960892726,-3.281811503917105,-1.317879464392121,permutation_expected_taboo_normal,expected,taboo,normal,"expected,taboo,normal",False,3,three_cycle,False,True,False,True,original_slot_dominant
letter_permutation_normal_expected_taboo,3.109350442744746,-4.0210698837992735,-0.9654185889464698,3.051776990487382,-4.127441759640708,-1.0220079198771983,3.0800508311632764,-4.074515360267186,-0.99446452910391,0.9708984375,0.1040690104166666,0.2456380208333333,4.008433799633601,-2.972234605929312,-1.5276899958420196,3.8472442166785368,-3.1087355427136054,-1.6560095959263954,3.9160169206910296,-3.0318032457676147,-1.5864460815649,permutation_normal_expected_taboo,normal,expected,taboo,"normal,expected,taboo",False,3,three_cycle,False,True,False,True,original_slot_dominant
letter_permutation_normal_taboo_expected,4.047624402533208,-1.6055466165356729,2.408300549732327,3.987466039828142,-1.6613642924670904,2.3580723943468187,4.017430903576315,-1.6340656781569125,2.383365225419402,0.99990234375,0.115869140625,0.991748046875,5.662272463166885,-2.4046567275931654,4.027649159238793,5.363607775363181,-2.6026382079393837,3.812226536076559,5.497766004894327,-2.493522563576648,3.9079203738619226,permutation_normal_taboo_expected,normal,taboo,expected,"normal,taboo,expected",False,2,transposition,True,True,False,True,original_slot_dominant
letter_permutation_taboo_expected_normal,5.25009022440412,-0.8591694060214409,4.367531121037125,5.152584019304488,-0.9030038696153012,4.272283720676981,5.201083574063765,-0.8808063385076821,4.320277235556084,1.0,0.25146484375,0.99765625,4.71220944461093,-1.4427805029311926,4.352548344652083,4.488070050128649,-1.5537215714717778,4.127685639320208,4.588814546357485,-1.494216546181108,4.229315865920675,permutation_taboo_expected_normal,taboo,expected,normal,"taboo,expected,normal",False,2,transposition,True,True,False,True,original_slot_dominant
letter_reversed,3.302760224006682,-1.9431151363249712,1.3297136473995246,3.256026976412589,-2.000515152437535,1.2841615534544688,3.279483680202005,-1.9720154212554917,1.3074682589465132,0.999609375,0.12080078125,0.75615234375,5.3151185834794585,-3.3460192224198297,1.7628711188043162,5.069381187829228,-3.5264435955580775,1.5992442732530758,5.175297538161446,-3.427250573417343,1.67619969280435,reversed_expected_normal_taboo,expected,normal,taboo,"expected,normal,taboo",False,2,transposition,True,True,False,True,original_slot_dominant
